%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1616790980923525781,342,1616790980866637468,map,-3.75069270101,0.0378357123655,0.0,0.0,0.0,-0.998949684726,0.0458206000178,0.0788012172611,-0.00552326521087,0.0,0.0,0.0,0.0,-0.00552326521087,0.00655289369289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274531884359
1616790981656489043,343,1616790981599242210,map,-3.737205315,0.0295434018022,0.0,0.0,0.0,-0.939336753589,0.342996302251,0.0775924999417,0.000326172785425,0.0,0.0,0.0,0.0,0.000326172785425,0.00759748111154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022482131503
1616790982389117806,344,1616790982333291769,map,-3.74930283632,0.0186866835834,0.0,0.0,0.0,-0.802757830968,0.59630517759,0.0558592953878,0.00740372629499,0.0,0.0,0.0,0.0,0.00740372629499,0.0171959769821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202965433839
1616790985452634119,345,1616790985398109198,map,-3.77321096335,0.0025076208406,0.0,0.0,0.0,-0.578233401394,0.815871395204,0.0343136546505,0.00372701241132,0.0,0.0,0.0,0.0,0.00372701241132,0.0371469915646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295870167
1616790985854150754,346,1616790985799125433,map,-3.68714449861,-0.103847741856,0.0,0.0,0.0,-0.34433591572,0.938846514157,0.0273696353649,-0.00497913690709,0.0,0.0,0.0,0.0,-0.00497913690709,0.032095767332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248946658908
1616790986188855379,347,1616790986133022070,map,-3.4759839067,-0.211182667457,0.0,0.0,0.0,-0.135017650597,0.990843193461,0.0358451234104,-0.00874236553821,0.0,0.0,0.0,0.0,-0.00874236553821,0.0237082610857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324899133091
1616790986454598691,348,1616790986399383783,map,-3.21913757448,-0.232329940081,0.0,0.0,0.0,0.0230059270172,0.999735328636,0.0429684889365,-0.00652039478449,0.0,0.0,0.0,0.0,-0.00652039478449,0.0161928818271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446394339868
1616790986791014942,349,1616790986733886957,map,-2.99077471601,-0.194784760165,0.0,0.0,0.0,0.17220541259,0.985061062003,0.0441975760929,-0.00207552304537,0.0,0.0,0.0,0.0,-0.00207552304537,0.0144933165062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418010756085
1616790987191197064,350,1616790987133960485,map,-2.74266843596,-0.094580554021,0.0,0.0,0.0,0.185604095382,0.982624607761,0.0427351555574,0.00158388136583,0.0,0.0,0.0,0.0,0.00158388136583,0.0158999129275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440150116468
1616790987456128498,351,1616790987400508642,map,-2.51538571468,-0.0308147833073,0.0,0.0,0.0,0.0973902473978,0.995246270886,0.0411993076264,0.00214280989513,0.0,0.0,0.0,0.0,0.00214280989513,0.0173036294744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450253765051
1616790987723143651,352,1616790987666359901,map,-2.27667351332,-0.00816919977817,0.0,0.0,0.0,0.0308286175146,0.999524685209,0.0438385382317,0.00292946435207,0.0,0.0,0.0,0.0,0.00292946435207,0.0191164358202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441310118648
1616790987992902414,353,1616790987936729908,map,-2.02328966021,-0.00888166014183,0.0,0.0,0.0,-0.00389863472538,0.999992400295,0.0403095441937,0.00253503199183,0.0,0.0,0.0,0.0,0.00253503199183,0.0208960974596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473577415247
1616790988323180725,354,1616790988266773939,map,-1.78394577211,-0.0161539851449,0.0,0.0,0.0,0.0114911688167,0.99993397434,0.0384444896323,0.00376739405469,0.0,0.0,0.0,0.0,0.00376739405469,0.0225883153607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524315068634
1616790988790961264,355,1616790988733365297,map,-1.55850336908,-0.0308749115246,0.0,0.0,0.0,-0.00593123181034,0.99998241009,0.041434394554,0.00418663572302,0.0,0.0,0.0,0.0,0.00418663572302,0.025462986954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571400867625
1616790989658903123,356,1616790989599844217,map,-1.33584032482,-0.0263065342335,0.0,0.0,0.0,0.0332041485677,0.999448590233,0.0394742752091,0.00508117837664,0.0,0.0,0.0,0.0,0.00508117837664,0.0286295382596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571449741953
1616790991323322394,357,1616790991266457796,map,-1.28340813926,-0.015167140916,0.0,0.0,0.0,-0.206218620552,0.978505943026,0.0448871929844,0.00232264257767,0.0,0.0,0.0,0.0,0.00232264257767,0.0218217344662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505937535497
1616790991991731424,358,1616790991935375929,map,-1.25232037269,0.00610008284106,0.0,0.0,0.0,-0.460988994678,0.887405852351,0.043092930805,-0.00558265134987,0.0,0.0,0.0,0.0,-0.00558265134987,0.0241614861706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050404755307
1616790993055452137,359,1616790992999337196,map,-1.24331353165,0.0326520562003,0.0,0.0,0.0,-0.663331798951,0.748325413507,0.0286316555266,-0.0056826283436,0.0,0.0,0.0,0.0,-0.0056826283436,0.0305184131702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427074416261
1616790995853342276,360,1616790995797935486,map,-1.24977625493,-0.153067805866,0.0,0.0,0.0,-0.747291862724,0.664495953265,0.0190504784644,-0.00101704102519,0.0,0.0,0.0,0.0,-0.00101704102519,0.0350051956091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385743126929
1616790997324553539,361,1616790997265702486,map,-1.23973286841,-0.345625936861,0.0,0.0,0.0,-0.697967264626,0.716129665291,0.0148744959802,0.00135295870446,0.0,0.0,0.0,0.0,0.00135295870446,0.0395449459384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344329344633
1616791000324844875,362,1616791000265999317,map,-1.25382239491,-0.409166912003,0.0,0.0,0.0,-0.853768444959,0.520652900109,0.0129311007323,0.00315581448697,0.0,0.0,0.0,0.0,0.00315581448697,0.0428092826301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227411118738
1616791001924235048,363,1616791001866456032,map,-1.25906565619,-0.387138435653,0.0,0.0,0.0,-0.960744773753,0.277433739307,0.0174447786273,0.0114068889104,0.0,0.0,0.0,0.0,0.0114068889104,0.0455065438528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204542552025
1616791003456231184,364,1616791003399845600,map,-1.28602704787,-0.41766953314,0.0,0.0,0.0,-0.999736362004,0.0229609774861,0.0278278371444,0.0127042665901,0.0,0.0,0.0,0.0,0.0127042665901,0.0355707236552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207854781363
1616791004391987912,365,1616791004333098412,map,-1.32673316964,-0.458947027913,0.0,0.0,0.0,0.96745932125,0.253026602804,0.0408628459755,0.00687427717736,0.0,0.0,0.0,0.0,0.00687427717736,0.0296972645825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290956636608
1616791005326344130,366,1616791005266588449,map,-1.34335152727,-0.480574222153,0.0,0.0,0.0,0.869713776205,0.493556427858,0.046127305151,-0.00261089403278,0.0,0.0,0.0,0.0,-0.00261089403278,0.0310047411637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036907127327
1616791006261675733,367,1616791006201421499,map,-1.339646536,-0.496798653285,0.0,0.0,0.0,0.685199550595,0.728355391183,0.0386833360881,-0.00507306207417,0.0,0.0,0.0,0.0,-0.00507306207417,0.0420908783881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407068850209
1616791006656674310,368,1616791006600410461,map,-1.31120330699,-0.526391527118,0.0,0.0,0.0,0.45304238738,0.891488976509,0.0311989408393,0.00165957941082,0.0,0.0,0.0,0.0,0.00165957941082,0.0494269164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517650163404
1616791007056812054,369,1616791006999708652,map,-1.280498903,-0.518738615651,0.0,0.0,0.0,0.20110498988,0.979569692797,0.0285842622275,0.00774587794811,0.0,0.0,0.0,0.0,0.00774587794811,0.0450045393536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444338341138
1616791007455408066,370,1616791007399560452,map,-1.2653035101,-0.518999436393,0.0,0.0,0.0,-0.0837800317663,0.99648427297,0.0373293154222,0.0078421778387,0.0,0.0,0.0,0.0,0.0078421778387,0.0393133837322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497402009239
1616791007854217744,371,1616791007799171448,map,-1.17919272376,-0.53481182059,0.0,0.0,0.0,-0.352796008266,0.935700259993,0.0339673635814,0.00191741015718,0.0,0.0,0.0,0.0,0.00191741015718,0.0329825877217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391809671552
1616791008322323581,372,1616791008265816689,map,-1.03916142975,-0.724619075982,0.0,0.0,0.0,-0.536839974757,0.843684088686,0.0295809408112,-0.00246999565553,0.0,0.0,0.0,0.0,-0.00246999565553,0.0387032813306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458466305138
1616791008598146790,373,1616791008532454491,map,-0.963638015895,-0.921042583973,0.0,0.0,0.0,-0.618619135494,0.785691011277,0.0278368812377,-0.00411916674943,0.0,0.0,0.0,0.0,-0.00411916674943,0.0443614494646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047755479322
1616791008854611396,374,1616791008798651218,map,-0.943215749961,-1.14546907498,0.0,0.0,0.0,-0.676996670985,0.735986078316,0.023296514837,-0.0022983060125,0.0,0.0,0.0,0.0,-0.0022983060125,0.0492547242566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493302548256
1616791009123987412,375,1616791009066138506,map,-0.95674892946,-1.37987281982,0.0,0.0,0.0,-0.714829492344,0.699298789414,0.0180994229155,-2.54229778784e-07,0.0,0.0,0.0,0.0,-2.54229778784e-07,0.0547826176234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451544377126
1616791009388639315,376,1616791009332409859,map,-0.979405943983,-1.61737323263,0.0,0.0,0.0,-0.71241981856,0.701753519495,0.0143987560519,0.00309731143211,0.0,0.0,0.0,0.0,0.00309731143211,0.0587247059273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457280118886
1616791009654864783,377,1616791009599140882,map,-0.981806089131,-1.85348078363,0.0,0.0,0.0,-0.717851282363,0.696196478309,0.0138906804966,0.00430167030963,0.0,0.0,0.0,0.0,0.00430167030963,0.05840312969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497756778227
1616791009924434039,378,1616791009866503477,map,-0.970833393196,-2.10444472077,0.0,0.0,0.0,-0.70547985308,0.708729974601,0.0141795322482,0.0033069676658,0.0,0.0,0.0,0.0,0.0033069676658,0.0634371698258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512347218396
1616791010254848812,379,1616791010198997974,map,-0.965647267703,-2.36851075526,0.0,0.0,0.0,-0.69573222658,0.718301238268,0.0155295582957,0.00435895677546,0.0,0.0,0.0,0.0,0.00435895677546,0.0627979346903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490632340312
1616791010721761297,380,1616791010665832520,map,-0.959898810883,-2.60775899998,0.0,0.0,0.0,-0.680612230008,0.73264383732,0.0173133573323,0.00550184522974,0.0,0.0,0.0,0.0,0.00550184522974,0.0611582239032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432465714661
1616791012388962343,381,1616791012333051443,map,-0.95320495794,-2.8051265408,0.0,0.0,0.0,-0.766913227982,0.641750808918,0.0169387830513,0.00563374447548,0.0,0.0,0.0,0.0,0.00563374447548,0.0555549091132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401315604298
1616791013524623588,382,1616791013465786457,map,-1.0483347111,-3.04556509627,0.0,0.0,0.0,-0.811034051393,0.584998946563,0.0186431202567,0.00838926051049,0.0,0.0,0.0,0.0,0.00838926051049,0.0460703896749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366799155266
1616791015323770100,383,1616791015266032934,map,-1.04667339866,-3.06032783111,0.0,0.0,0.0,-0.627252455524,0.778815996907,0.0165341179375,0.00898138724667,0.0,0.0,0.0,0.0,0.00898138724667,0.0470128598744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351550125923
1616791016529093161,384,1616791016466297388,map,-0.995145929397,-3.16804308149,0.0,0.0,0.0,-0.513472776569,0.858105883748,0.0158051757391,0.00218321716407,0.0,0.0,0.0,0.0,0.00218321716407,0.0406373639273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313324854364
1616791016991526218,385,1616791016935653687,map,-0.870653646423,-3.3972300775,0.0,0.0,0.0,-0.526299460362,0.850299287324,0.0173102759366,-0.0020059051218,0.0,0.0,0.0,0.0,-0.0020059051218,0.0398213042984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398743072917
1616791017257679883,386,1616791017200557709,map,-0.776798932029,-3.61147217816,0.0,0.0,0.0,-0.589367245451,0.807865242469,0.0185249874567,-0.00502360427301,0.0,0.0,0.0,0.0,-0.00502360427301,0.0458542701832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390216918347
1616791017522496497,387,1616791017465622425,map,-0.737356645549,-3.84488977568,0.0,0.0,0.0,-0.659912411664,0.751342537683,0.0134811866996,-0.00353303628757,0.0,0.0,0.0,0.0,-0.00353303628757,0.0458761483699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390357553203
1616791017789180068,388,1616791017733177900,map,-0.720487298107,-4.10167514483,0.0,0.0,0.0,-0.707762651869,0.706450301592,0.0134705027523,-0.00134591024547,0.0,0.0,0.0,0.0,-0.00134591024547,0.0484473718894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435423978045
1616791018056590903,389,1616791017999406338,map,-0.738116608593,-4.36768788597,0.0,0.0,0.0,-0.744533475974,0.66758512802,0.013533877268,0.00405784453349,0.0,0.0,0.0,0.0,0.00405784453349,0.0463626195622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043155376277
1616791018329403395,390,1616791018266127110,map,-0.767933801264,-4.62580212941,0.0,0.0,0.0,-0.767319267572,0.641265266183,0.0149158202826,0.00670373675783,0.0,0.0,0.0,0.0,0.00670373675783,0.0423389988722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447762688689
1616791018589396403,391,1616791018532848358,map,-0.822299043424,-4.89578974039,0.0,0.0,0.0,-0.793541567646,0.60851604779,0.0160980960919,0.00866825730905,0.0,0.0,0.0,0.0,0.00866825730905,0.0370682853765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444094908976
1616791018923958306,392,1616791018866425276,map,-0.907574296694,-5.19212274277,0.0,0.0,0.0,-0.812363516887,0.583151366654,0.0210481359036,0.0130577706326,0.0,0.0,0.0,0.0,0.0130577706326,0.0375530410608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490379625263
1616791019390364216,393,1616791019332849741,map,-0.997842871,-5.42928187611,0.0,0.0,0.0,-0.837051805191,0.547123638154,0.0239243318689,0.0137251059106,0.0,0.0,0.0,0.0,0.0137251059106,0.0319670328343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513602713224
1616791020456073747,394,1616791020400447130,map,-1.11402917539,-5.67537866702,0.0,0.0,0.0,-0.849218899975,0.528040964249,0.0298150977064,0.0168756982725,0.0,0.0,0.0,0.0,0.0168756982725,0.0316157800044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569747169725
1616791022523053865,395,1616791022466172457,map,-1.14554522175,-5.74085092251,0.0,0.0,0.0,-0.960872504913,0.276991027475,0.030724073104,0.0166096763533,0.0,0.0,0.0,0.0,0.0166096763533,0.0256650490952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533081286067
